ID_Recinto Hora dia Mes Presión_saturacion x_set_min x_set_max x_int_aire G_HU G_DHU 
1.000000 1.000000 1.000000 1.000000 2893.706574 0.004473 0.010844 0.000000 0.000000 0.000000
1.000000 2.000000 1.000000 1.000000 2651.066830 0.004095 0.009920 0.000000 0.000000 -0.000000
1.000000 3.000000 1.000000 1.000000 2466.005959 0.003808 0.009217 0.000000 0.000000 -0.000000
1.000000 4.000000 1.000000 1.000000 2323.675831 0.003587 0.008678 0.000000 0.000000 -0.000000
1.000000 5.000000 1.000000 1.000000 2190.155406 0.003379 0.008173 0.000000 0.000000 -0.000000
1.000000 6.000000 1.000000 1.000000 2057.478127 0.003174 0.007672 0.000000 0.000000 -0.000000
1.000000 7.000000 1.000000 1.000000 1971.254051 0.003040 0.007346 0.000000 0.000000 -0.000000
1.000000 8.000000 1.000000 1.000000 2784.789918 0.004303 0.010429 0.010429 0.000000 -747.624049
1.000000 9.000000 1.000000 1.000000 3617.041488 0.005601 0.013614 0.012273 0.000000 0.000000
1.000000 10.000000 1.000000 1.000000 3012.729437 0.004658 0.011298 0.011298 0.000000 -1464.498272
1.000000 11.000000 1.000000 1.000000 2732.585620 0.004222 0.010230 0.010230 0.000000 -2428.958692
1.000000 12.000000 1.000000 1.000000 3084.164454 0.004769 0.011571 0.011571 0.000000 -1017.625739
1.000000 13.000000 1.000000 1.000000 3525.276050 0.005458 0.013261 0.012312 0.000000 0.000000
1.000000 14.000000 1.000000 1.000000 3976.719612 0.006163 0.015000 0.012773 0.000000 0.000000
1.000000 15.000000 1.000000 1.000000 11845.569724 0.018726 0.046921 0.018726 5539.022917 0.000000
1.000000 16.000000 1.000000 1.000000 28301.423857 0.046694 0.125226 0.046694 28007.091761 0.000000
1.000000 17.000000 1.000000 1.000000 45020.315424 0.077725 0.226093 0.077725 51282.988633 0.000000
1.000000 18.000000 1.000000 1.000000 51634.737454 0.090811 0.273940 0.090811 59815.921793 0.000000
1.000000 19.000000 1.000000 1.000000 95109.690731 0.190716 0.801979 0.000000 0.000000 0.000000
1.000000 20.000000 1.000000 1.000000 40227.993682 0.068539 0.194500 0.000000 0.000000 0.000000
1.000000 21.000000 1.000000 1.000000 5120.173740 0.007958 0.019448 0.000000 0.000000 -0.000000
1.000000 22.000000 1.000000 1.000000 3950.255055 0.006122 0.014898 0.000000 0.000000 -0.000000
1.000000 23.000000 1.000000 1.000000 3457.972292 0.005352 0.013003 0.000000 0.000000 0.000000
1.000000 24.000000 1.000000 1.000000 3095.784654 0.004788 0.011615 0.000000 0.000000 0.000000
1.000000 1.000000 2.000000 1.000000 2799.936965 0.004327 0.010487 0.000000 0.000000 -0.000000
1.000000 2.000000 2.000000 1.000000 2587.938816 0.003997 0.009680 0.000000 0.000000 -0.000000
1.000000 3.000000 2.000000 1.000000 2434.076103 0.003758 0.009096 0.000000 0.000000 -0.000000
1.000000 4.000000 2.000000 1.000000 2301.157945 0.003552 0.008593 0.000000 0.000000 -0.000000
1.000000 5.000000 2.000000 1.000000 2183.719776 0.003369 0.008148 0.000000 0.000000 -0.000000
1.000000 6.000000 2.000000 1.000000 2063.970592 0.003184 0.007696 0.000000 0.000000 -0.000000
1.000000 7.000000 2.000000 1.000000 1994.548120 0.003076 0.007434 0.000000 0.000000 -0.000000
1.000000 8.000000 2.000000 1.000000 2727.827216 0.004215 0.010212 0.010212 0.000000 -1372.626777
1.000000 9.000000 2.000000 1.000000 3645.918944 0.005646 0.013725 0.012608 0.000000 0.000000
1.000000 10.000000 2.000000 1.000000 2972.427702 0.004595 0.011144 0.011144 0.000000 -1427.504704
1.000000 11.000000 2.000000 1.000000 2811.766479 0.004345 0.010532 0.010532 0.000000 -2591.262509
1.000000 12.000000 2.000000 1.000000 3180.877888 0.004920 0.011941 0.011941 0.000000 -1157.942152
1.000000 13.000000 2.000000 1.000000 3598.390622 0.005572 0.013542 0.013112 0.000000 0.000000
1.000000 14.000000 2.000000 1.000000 4028.220386 0.006244 0.015199 0.013268 0.000000 0.000000
1.000000 15.000000 2.000000 1.000000 11947.456559 0.018892 0.047355 0.018892 5134.035092 0.000000
1.000000 16.000000 2.000000 1.000000 28728.401491 0.047452 0.127503 0.047452 28063.662655 0.000000
1.000000 17.000000 2.000000 1.000000 45554.081114 0.078763 0.229763 0.078763 51839.440861 0.000000
1.000000 18.000000 2.000000 1.000000 52256.808817 0.092067 0.278719 0.092067 60670.294977 0.000000
1.000000 19.000000 2.000000 1.000000 96110.966844 0.193348 0.821574 0.000000 0.000000 0.000000
1.000000 20.000000 2.000000 1.000000 40736.529047 0.069503 0.197740 0.000000 0.000000 0.000000
1.000000 21.000000 2.000000 1.000000 5123.251927 0.007963 0.019460 0.000000 0.000000 -0.000000
1.000000 22.000000 2.000000 1.000000 3958.829836 0.006135 0.014931 0.000000 0.000000 -0.000000
1.000000 23.000000 2.000000 1.000000 3476.094959 0.005381 0.013072 0.000000 0.000000 0.000000
