ID_Recinto Hora dia Mes Presión_saturacion x_set_min x_set_max x_int_aire G_HU G_DHU 
119.000000 1.000000 1.000000 1.000000 2986.962503 0.004618 0.011200 0.000000 0.000000 -0.000000
119.000000 2.000000 1.000000 1.000000 2883.712802 0.004457 0.010806 0.000000 0.000000 -0.000000
119.000000 3.000000 1.000000 1.000000 2785.148698 0.004304 0.010430 0.000000 0.000000 -0.000000
119.000000 4.000000 1.000000 1.000000 2715.699750 0.004196 0.010166 0.000000 0.000000 -0.000000
119.000000 5.000000 1.000000 1.000000 2652.422309 0.004097 0.009925 0.000000 0.000000 -0.000000
119.000000 6.000000 1.000000 1.000000 2609.380297 0.004030 0.009762 0.000000 0.000000 -0.000000
119.000000 7.000000 1.000000 1.000000 2580.914505 0.003986 0.009654 0.000000 0.000000 -0.000000
119.000000 8.000000 1.000000 1.000000 2850.813674 0.004406 0.010680 0.010680 0.000000 -1534.187463
119.000000 9.000000 1.000000 1.000000 3024.390488 0.004676 0.011343 0.011343 0.000000 -1365.364155
119.000000 10.000000 1.000000 1.000000 3188.887736 0.004933 0.011971 0.011971 0.000000 -972.842903
119.000000 11.000000 1.000000 1.000000 3367.264588 0.005211 0.012655 0.012655 0.000000 -1551.002082
119.000000 12.000000 1.000000 1.000000 3567.849404 0.005524 0.013425 0.013425 0.000000 -1204.839952
119.000000 13.000000 1.000000 1.000000 3685.336722 0.005708 0.013877 0.013877 0.000000 -2073.147200
119.000000 14.000000 1.000000 1.000000 3760.284780 0.005825 0.014165 0.014165 0.000000 -1352.393239
119.000000 15.000000 1.000000 1.000000 3795.438045 0.005880 0.014301 0.013765 0.000000 0.000000
119.000000 16.000000 1.000000 1.000000 3676.728990 0.005694 0.013844 0.013765 0.000000 0.000000
119.000000 17.000000 1.000000 1.000000 3578.203169 0.005540 0.013465 0.012562 0.000000 0.000000
119.000000 18.000000 1.000000 1.000000 3507.273090 0.005429 0.013192 0.012404 0.000000 0.000000
119.000000 19.000000 1.000000 1.000000 3653.299620 0.005658 0.013753 0.000000 0.000000 0.000000
119.000000 20.000000 1.000000 1.000000 3635.836544 0.005630 0.013686 0.000000 0.000000 0.000000
119.000000 21.000000 1.000000 1.000000 3558.056649 0.005509 0.013387 0.000000 0.000000 0.000000
119.000000 22.000000 1.000000 1.000000 3453.571911 0.005346 0.012986 0.000000 0.000000 0.000000
119.000000 23.000000 1.000000 1.000000 3353.693143 0.005190 0.012603 0.000000 0.000000 0.000000
119.000000 24.000000 1.000000 1.000000 3243.550540 0.005018 0.012181 0.000000 0.000000 0.000000
119.000000 1.000000 2.000000 1.000000 3143.640683 0.004862 0.011798 0.000000 0.000000 -0.000000
119.000000 2.000000 2.000000 1.000000 3045.361934 0.004709 0.011423 0.000000 0.000000 -0.000000
119.000000 3.000000 2.000000 1.000000 2945.712451 0.004554 0.011042 0.000000 0.000000 -0.000000
119.000000 4.000000 2.000000 1.000000 2850.215913 0.004405 0.010678 0.000000 0.000000 -0.000000
119.000000 5.000000 2.000000 1.000000 2765.292505 0.004273 0.010355 0.000000 0.000000 -0.000000
119.000000 6.000000 2.000000 1.000000 2687.421731 0.004152 0.010058 0.000000 0.000000 -0.000000
119.000000 7.000000 2.000000 1.000000 2614.980026 0.004039 0.009783 0.000000 0.000000 -0.000000
119.000000 8.000000 2.000000 1.000000 2813.276272 0.004348 0.010537 0.010537 0.000000 -564.436254
119.000000 9.000000 2.000000 1.000000 2950.420532 0.004561 0.011060 0.011060 0.000000 -722.562821
119.000000 10.000000 2.000000 1.000000 3086.430084 0.004773 0.011580 0.011580 0.000000 -459.598797
119.000000 11.000000 2.000000 1.000000 3223.455441 0.004987 0.012104 0.012104 0.000000 -895.878819
119.000000 12.000000 2.000000 1.000000 3349.601523 0.005183 0.012587 0.012587 0.000000 -499.262994
119.000000 13.000000 2.000000 1.000000 3503.983120 0.005424 0.013179 0.013179 0.000000 -1584.545230
119.000000 14.000000 2.000000 1.000000 3653.807476 0.005658 0.013755 0.013755 0.000000 -1253.791549
119.000000 15.000000 2.000000 1.000000 3810.430425 0.005903 0.014359 0.014115 0.000000 0.000000
119.000000 16.000000 2.000000 1.000000 3743.437410 0.005798 0.014100 0.014100 0.000000 -676.195045
119.000000 17.000000 2.000000 1.000000 3589.710669 0.005558 0.013509 0.013509 0.000000 -1566.012203
119.000000 18.000000 2.000000 1.000000 3480.293462 0.005387 0.013088 0.013088 0.000000 -764.458798
119.000000 19.000000 2.000000 1.000000 3743.329020 0.005798 0.014100 0.000000 0.000000 0.000000
119.000000 20.000000 2.000000 1.000000 3757.999796 0.005821 0.014156 0.000000 0.000000 0.000000
119.000000 21.000000 2.000000 1.000000 3691.347135 0.005717 0.013900 0.000000 0.000000 0.000000
119.000000 22.000000 2.000000 1.000000 3589.986749 0.005559 0.013510 0.000000 0.000000 0.000000
119.000000 23.000000 2.000000 1.000000 3486.201196 0.005397 0.013111 0.000000 0.000000 0.000000
119.000000 24.000000 2.000000 1.000000 3364.638362 0.005207 0.012645 0.000000 0.000000 0.000000
119.000000 1.000000 3.000000 1.000000 3248.664860 0.005026 0.012200 0.000000 0.000000 -0.000000
119.000000 2.000000 3.000000 1.000000 3139.313118 0.004855 0.011782 0.000000 0.000000 -0.000000
119.000000 3.000000 3.000000 1.000000 3043.000069 0.004705 0.011414 0.000000 0.000000 -0.000000
119.000000 4.000000 3.000000 1.000000 2940.873290 0.004546 0.011024 0.000000 0.000000 -0.000000
