ID_Recinto Hora dia Mes Presión_saturacion x_set_min x_set_max x_int_aire G_HU G_DHU 
241.000000 1.000000 1.000000 1.000000 3145.372194 0.004865 0.011805 0.000000 0.000000 0.000000
241.000000 2.000000 1.000000 1.000000 3076.637429 0.004758 0.011542 0.000000 0.000000 0.000000
241.000000 3.000000 1.000000 1.000000 3013.703716 0.004660 0.011302 0.000000 0.000000 0.000000
241.000000 4.000000 1.000000 1.000000 2989.138573 0.004621 0.011208 0.000000 0.000000 0.000000
241.000000 5.000000 1.000000 1.000000 2960.077689 0.004576 0.011097 0.000000 0.000000 0.000000
241.000000 6.000000 1.000000 1.000000 2949.825363 0.004560 0.011058 0.000000 0.000000 0.000000
241.000000 7.000000 1.000000 1.000000 2947.324580 0.004556 0.011048 0.000000 0.000000 0.000000
241.000000 8.000000 1.000000 1.000000 3179.668548 0.004918 0.011936 0.011936 0.000000 -150.517016
241.000000 9.000000 1.000000 1.000000 3411.449111 0.005280 0.012824 0.012757 0.000000 0.000000
241.000000 10.000000 1.000000 1.000000 3611.991369 0.005593 0.013594 0.013099 0.000000 0.000000
241.000000 11.000000 1.000000 1.000000 3806.618991 0.005897 0.014344 0.014199 0.000000 0.000000
241.000000 12.000000 1.000000 1.000000 3719.605536 0.005761 0.014009 0.014009 0.000000 -339.813255
241.000000 13.000000 1.000000 1.000000 3641.042617 0.005638 0.013706 0.013706 0.000000 -895.938738
241.000000 14.000000 1.000000 1.000000 3578.230323 0.005540 0.013465 0.013465 0.000000 -835.683707
241.000000 15.000000 1.000000 1.000000 3524.257914 0.005456 0.013257 0.013257 0.000000 -206.692460
241.000000 16.000000 1.000000 1.000000 3478.556157 0.005385 0.013082 0.013082 0.000000 -327.552903
241.000000 17.000000 1.000000 1.000000 3442.600741 0.005329 0.012944 0.012371 0.000000 0.000000
241.000000 18.000000 1.000000 1.000000 3418.004937 0.005290 0.012849 0.012462 0.000000 0.000000
241.000000 19.000000 1.000000 1.000000 3581.694001 0.005546 0.013478 0.000000 0.000000 0.000000
241.000000 20.000000 1.000000 1.000000 3545.633913 0.005489 0.013339 0.000000 0.000000 0.000000
241.000000 21.000000 1.000000 1.000000 3487.961468 0.005399 0.013118 0.000000 0.000000 0.000000
241.000000 22.000000 1.000000 1.000000 3425.311674 0.005302 0.012877 0.000000 0.000000 0.000000
241.000000 23.000000 1.000000 1.000000 3375.971363 0.005225 0.012688 0.000000 0.000000 0.000000
241.000000 24.000000 1.000000 1.000000 3308.006176 0.005118 0.012427 0.000000 0.000000 0.000000
241.000000 1.000000 2.000000 1.000000 3251.992727 0.005031 0.012213 0.000000 0.000000 0.000000
241.000000 2.000000 2.000000 1.000000 3192.922555 0.004939 0.011987 0.000000 0.000000 0.000000
241.000000 3.000000 2.000000 1.000000 3127.601208 0.004837 0.011737 0.000000 0.000000 0.000000
241.000000 4.000000 2.000000 1.000000 3065.836003 0.004741 0.011501 0.000000 0.000000 0.000000
241.000000 5.000000 2.000000 1.000000 3016.141738 0.004663 0.011311 0.000000 0.000000 -0.000000
241.000000 6.000000 2.000000 1.000000 2970.607707 0.004593 0.011137 0.000000 0.000000 -0.000000
241.000000 7.000000 2.000000 1.000000 2926.402291 0.004524 0.010969 0.000000 0.000000 0.000000
241.000000 8.000000 2.000000 1.000000 3061.987678 0.004735 0.011486 0.011312 0.000000 0.000000
241.000000 9.000000 2.000000 1.000000 3263.215064 0.005049 0.012256 0.011904 0.000000 0.000000
241.000000 10.000000 2.000000 1.000000 3447.122155 0.005336 0.012961 0.012231 0.000000 0.000000
241.000000 11.000000 2.000000 1.000000 3602.380079 0.005578 0.013557 0.013066 0.000000 0.000000
241.000000 12.000000 2.000000 1.000000 3717.956823 0.005759 0.014002 0.013275 0.000000 0.000000
241.000000 13.000000 2.000000 1.000000 3657.575285 0.005664 0.013770 0.013770 0.000000 -407.228945
241.000000 14.000000 2.000000 1.000000 3589.715347 0.005558 0.013509 0.013509 0.000000 -662.177698
241.000000 15.000000 2.000000 1.000000 3529.195861 0.005464 0.013276 0.013276 0.000000 -440.266846
241.000000 16.000000 2.000000 1.000000 3472.988436 0.005376 0.013060 0.013060 0.000000 -698.245533
241.000000 17.000000 2.000000 1.000000 3430.011675 0.005309 0.012895 0.012895 0.000000 -752.257791
241.000000 18.000000 2.000000 1.000000 3401.279825 0.005264 0.012785 0.012785 0.000000 -377.567695
241.000000 19.000000 2.000000 1.000000 3680.857349 0.005701 0.013859 0.000000 0.000000 0.000000
241.000000 20.000000 2.000000 1.000000 3654.122137 0.005659 0.013757 0.000000 0.000000 0.000000
241.000000 21.000000 2.000000 1.000000 3588.305665 0.005556 0.013503 0.000000 0.000000 0.000000
241.000000 22.000000 2.000000 1.000000 3516.829879 0.005444 0.013229 0.000000 0.000000 0.000000
241.000000 23.000000 2.000000 1.000000 3456.407878 0.005350 0.012997 0.000000 0.000000 0.000000
241.000000 24.000000 2.000000 1.000000 3373.389396 0.005220 0.012678 0.000000 0.000000 0.000000
