ID_Recinto Hora dia Mes Presión_saturacion x_set_min x_set_max x_int_aire G_HU G_DHU 
125.000000 1.000000 1.000000 1.000000 2163.826329 0.003339 0.008073 0.000000 0.000000 -0.000000
125.000000 2.000000 1.000000 1.000000 2036.764059 0.003142 0.007593 0.000000 0.000000 -0.000000
125.000000 3.000000 1.000000 1.000000 1926.096657 0.002970 0.007176 0.000000 0.000000 -0.000000
125.000000 4.000000 1.000000 1.000000 1838.235301 0.002834 0.006845 0.000000 0.000000 -0.000000
125.000000 5.000000 1.000000 1.000000 1763.194918 0.002718 0.006563 0.000000 0.000000 -0.000000
125.000000 6.000000 1.000000 1.000000 1703.868096 0.002626 0.006340 0.000000 0.000000 -0.000000
125.000000 7.000000 1.000000 1.000000 1657.036317 0.002553 0.006164 0.000000 0.000000 -0.000000
125.000000 8.000000 1.000000 1.000000 3509.138897 0.005432 0.013199 0.012311 0.000000 0.000000
125.000000 9.000000 1.000000 1.000000 3584.382171 0.005550 0.013488 0.012899 0.000000 0.000000
125.000000 10.000000 1.000000 1.000000 3941.517653 0.006108 0.014864 0.013190 0.000000 0.000000
125.000000 11.000000 1.000000 1.000000 4165.478336 0.006459 0.015730 0.014358 0.000000 0.000000
125.000000 12.000000 1.000000 1.000000 3760.352607 0.005825 0.014166 0.014166 0.000000 -1202.897534
125.000000 13.000000 1.000000 1.000000 3474.204856 0.005378 0.013065 0.013065 0.000000 -4809.604028
125.000000 14.000000 1.000000 1.000000 3279.249975 0.005074 0.012317 0.012317 0.000000 -5376.024959
125.000000 15.000000 1.000000 1.000000 3144.061253 0.004863 0.011800 0.011800 0.000000 -3289.990362
125.000000 16.000000 1.000000 1.000000 3046.669801 0.004711 0.011428 0.011428 0.000000 -4103.942093
125.000000 17.000000 1.000000 1.000000 2975.226728 0.004600 0.011155 0.011155 0.000000 -1929.467919
125.000000 18.000000 1.000000 1.000000 2924.311281 0.004520 0.010961 0.010961 0.000000 -2556.867497
125.000000 19.000000 1.000000 1.000000 3414.429621 0.005285 0.012836 0.000000 0.000000 0.000000
125.000000 20.000000 1.000000 1.000000 3217.234152 0.004977 0.012080 0.000000 0.000000 0.000000
125.000000 21.000000 1.000000 1.000000 2945.700599 0.004554 0.011042 0.000000 0.000000 -0.000000
125.000000 22.000000 1.000000 1.000000 2708.290005 0.004184 0.010138 0.000000 0.000000 -0.000000
125.000000 23.000000 1.000000 1.000000 2513.955006 0.003882 0.009399 0.000000 0.000000 -0.000000
125.000000 24.000000 1.000000 1.000000 2346.153874 0.003622 0.008763 0.000000 0.000000 -0.000000
125.000000 1.000000 2.000000 1.000000 2204.873138 0.003402 0.008228 0.000000 0.000000 -0.000000
125.000000 2.000000 2.000000 1.000000 2082.132349 0.003212 0.007765 0.000000 0.000000 -0.000000
125.000000 3.000000 2.000000 1.000000 1973.110522 0.003043 0.007353 0.000000 0.000000 -0.000000
125.000000 4.000000 2.000000 1.000000 1877.081587 0.002894 0.006991 0.000000 0.000000 -0.000000
125.000000 5.000000 2.000000 1.000000 1794.435218 0.002766 0.006680 0.000000 0.000000 -0.000000
125.000000 6.000000 2.000000 1.000000 1722.493471 0.002655 0.006410 0.000000 0.000000 -0.000000
125.000000 7.000000 2.000000 1.000000 1659.295002 0.002557 0.006172 0.000000 0.000000 -0.000000
125.000000 8.000000 2.000000 1.000000 3507.126835 0.005429 0.013191 0.011279 0.000000 0.000000
125.000000 9.000000 2.000000 1.000000 3304.915059 0.005114 0.012416 0.012012 0.000000 0.000000
125.000000 10.000000 2.000000 1.000000 3610.352264 0.005590 0.013588 0.012319 0.000000 0.000000
125.000000 11.000000 2.000000 1.000000 3901.521575 0.006046 0.014710 0.013200 0.000000 0.000000
125.000000 12.000000 2.000000 1.000000 3872.237376 0.006000 0.014597 0.013354 0.000000 0.000000
125.000000 13.000000 2.000000 1.000000 3574.743445 0.005535 0.013451 0.013451 0.000000 -2379.315790
125.000000 14.000000 2.000000 1.000000 3362.995388 0.005204 0.012638 0.012638 0.000000 -4214.024263
