ID_Recinto Hora dia Mes Presión_saturacion x_set_min x_set_max x_int_aire G_HU G_DHU 
153.000000 1.000000 1.000000 1.000000 5295343657.669437 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 2.000000 1.000000 1.000000 5298371426.720707 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 3.000000 1.000000 1.000000 5301082223.111506 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 4.000000 1.000000 1.000000 5303551486.895830 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 5.000000 1.000000 1.000000 5305812079.184008 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 6.000000 1.000000 1.000000 5307917617.598637 -0.622047 -0.622020 -0.000000 0.000000 -0.000000
153.000000 7.000000 1.000000 1.000000 5309864441.152383 -0.622047 -0.622020 -0.000000 0.000000 -0.000000
153.000000 8.000000 1.000000 1.000000 3917326907.530959 -0.622064 -0.622027 -0.622027 0.000000 -13844.834502
153.000000 9.000000 1.000000 1.000000 3764653546.793376 -0.622067 -0.622028 -0.622028 0.000000 -13842.739942
153.000000 10.000000 1.000000 1.000000 3741518318.870809 -0.622067 -0.622028 -0.622028 0.000000 -13841.407942
153.000000 11.000000 1.000000 1.000000 3735177276.083308 -0.622067 -0.622028 -0.622028 0.000000 -13841.859131
153.000000 12.000000 1.000000 1.000000 3731792197.283604 -0.622068 -0.622028 -0.622028 0.000000 -13841.046204
153.000000 13.000000 1.000000 1.000000 3729474415.986053 -0.622068 -0.622028 -0.622028 0.000000 -13842.890842
153.000000 14.000000 1.000000 1.000000 3727573360.632315 -0.622068 -0.622028 -0.622028 0.000000 -13844.126618
153.000000 15.000000 1.000000 1.000000 3725675797.141489 -0.622068 -0.622028 -0.622028 0.000000 -13841.723971
153.000000 16.000000 1.000000 1.000000 3723673102.320445 -0.622068 -0.622028 -0.622028 0.000000 -13841.735492
153.000000 17.000000 1.000000 1.000000 3721605401.892940 -0.622068 -0.622028 -0.622028 0.000000 -13843.982892
153.000000 18.000000 1.000000 1.000000 3719427330.428289 -0.622068 -0.622028 -0.622028 0.000000 -13848.354816
153.000000 19.000000 1.000000 1.000000 5040905355.340449 -0.622050 -0.622021 -0.000000 0.000000 -0.000000
153.000000 20.000000 1.000000 1.000000 5242864527.768700 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 21.000000 1.000000 1.000000 5274408166.706327 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 22.000000 1.000000 1.000000 5282295658.988572 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 23.000000 1.000000 1.000000 5286604088.937049 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 24.000000 1.000000 1.000000 5290204287.092344 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 1.000000 2.000000 1.000000 5293539765.951671 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 2.000000 2.000000 1.000000 5296575919.500212 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 3.000000 2.000000 1.000000 5299227464.647160 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 4.000000 2.000000 1.000000 5301683768.622983 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 5.000000 2.000000 1.000000 5303992784.710405 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 6.000000 2.000000 1.000000 5306153299.699839 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 7.000000 2.000000 1.000000 5308213178.209558 -0.622047 -0.622020 -0.000000 0.000000 -0.000000
153.000000 8.000000 2.000000 1.000000 3916181560.411855 -0.622064 -0.622027 -0.622027 0.000000 -13835.032129
153.000000 9.000000 2.000000 1.000000 3763737087.563890 -0.622067 -0.622028 -0.622028 0.000000 -13832.122565
153.000000 10.000000 2.000000 1.000000 3740749511.291370 -0.622067 -0.622028 -0.622028 0.000000 -13828.524488
153.000000 11.000000 2.000000 1.000000 3734547172.015032 -0.622068 -0.622028 -0.622028 0.000000 -13824.551227
153.000000 12.000000 2.000000 1.000000 3731353981.887352 -0.622068 -0.622028 -0.622028 0.000000 -13822.011925
153.000000 13.000000 2.000000 1.000000 3729154634.040628 -0.622068 -0.622028 -0.622028 0.000000 -13809.947473
153.000000 14.000000 2.000000 1.000000 3727200922.395780 -0.622068 -0.622028 -0.622028 0.000000 -13803.335766
153.000000 15.000000 2.000000 1.000000 3725307945.811841 -0.622068 -0.622028 -0.622028 0.000000 -13804.380479
153.000000 16.000000 2.000000 1.000000 3723368758.136683 -0.622068 -0.622028 -0.622028 0.000000 -13808.361098
153.000000 17.000000 2.000000 1.000000 3721343799.357525 -0.622068 -0.622028 -0.622028 0.000000 -13813.222706
153.000000 18.000000 2.000000 1.000000 3719204905.314736 -0.622068 -0.622028 -0.622028 0.000000 -13819.479700
153.000000 19.000000 2.000000 1.000000 5040523940.671257 -0.622050 -0.622021 -0.000000 0.000000 -0.000000
153.000000 20.000000 2.000000 1.000000 5242408079.271424 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 21.000000 2.000000 1.000000 5273979149.831631 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 22.000000 2.000000 1.000000 5282109836.212057 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 23.000000 2.000000 1.000000 5286603866.527136 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 24.000000 2.000000 1.000000 5290267931.182607 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 1.000000 3.000000 1.000000 5293593132.911319 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 2.000000 3.000000 1.000000 5296723509.770823 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 3.000000 3.000000 1.000000 5299626958.343546 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 4.000000 3.000000 1.000000 5302270159.210725 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 5.000000 3.000000 1.000000 5304614210.368338 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 6.000000 3.000000 1.000000 5306702112.720902 -0.622048 -0.622020 -0.000000 0.000000 -0.000000
153.000000 7.000000 3.000000 1.000000 5308643071.712350 -0.622047 -0.622020 -0.000000 0.000000 -0.000000
153.000000 8.000000 3.000000 1.000000 5312261189.924709 -0.622047 -0.622020 -0.000000 0.000000 -0.000000
