ID_Recinto Hora dia Mes Presión_saturacion x_set_min x_set_max x_int_aire G_HU G_DHU 
181.000000 1.000000 1.000000 1.000000 3643.934640 0.005643 0.013717 0.013717 0.000000 -193.302540
181.000000 2.000000 1.000000 1.000000 3660.875572 0.005669 0.013783 0.013783 0.000000 -217.745770
181.000000 3.000000 1.000000 1.000000 3660.682066 0.005669 0.013782 0.013782 0.000000 -217.127782
181.000000 4.000000 1.000000 1.000000 3656.765375 0.005663 0.013767 0.013767 0.000000 -270.043398
181.000000 5.000000 1.000000 1.000000 3653.474383 0.005658 0.013754 0.013754 0.000000 -274.971175
181.000000 6.000000 1.000000 1.000000 3647.776976 0.005649 0.013732 0.013732 0.000000 -340.898491
181.000000 7.000000 1.000000 1.000000 3641.030105 0.005638 0.013706 0.013706 0.000000 -339.481354
181.000000 8.000000 1.000000 1.000000 3613.505073 0.005595 0.013600 0.013357 0.000000 0.000000
181.000000 9.000000 1.000000 1.000000 3569.769549 0.005527 0.013432 0.013432 0.000000 -19.753136
181.000000 10.000000 1.000000 1.000000 3533.971802 0.005471 0.013295 0.013295 0.000000 -235.721273
181.000000 11.000000 1.000000 1.000000 3503.760621 0.005424 0.013178 0.013178 0.000000 -744.900296
181.000000 12.000000 1.000000 1.000000 3478.821606 0.005385 0.013083 0.013083 0.000000 -973.765521
181.000000 13.000000 1.000000 1.000000 3467.212673 0.005367 0.013038 0.013038 0.000000 -1405.425817
181.000000 14.000000 1.000000 1.000000 3466.260762 0.005365 0.013034 0.013034 0.000000 -1245.646901
181.000000 15.000000 1.000000 1.000000 3461.878328 0.005359 0.013018 0.013018 0.000000 -552.996551
181.000000 16.000000 1.000000 1.000000 3457.649411 0.005352 0.013001 0.013001 0.000000 -611.857650
181.000000 17.000000 1.000000 1.000000 3460.465423 0.005356 0.013012 0.012967 0.000000 0.000000
181.000000 18.000000 1.000000 1.000000 3472.753029 0.005376 0.013059 0.013059 0.000000 -8.871047
181.000000 19.000000 1.000000 1.000000 3484.250513 0.005394 0.013104 0.013104 0.000000 -460.506360
181.000000 20.000000 1.000000 1.000000 3521.556784 0.005452 0.013247 0.013247 0.000000 -424.980924
181.000000 21.000000 1.000000 1.000000 3568.593979 0.005525 0.013428 0.013428 0.000000 -351.755455
181.000000 22.000000 1.000000 1.000000 3589.871458 0.005558 0.013509 0.013509 0.000000 -454.553820
181.000000 23.000000 1.000000 1.000000 3598.932604 0.005573 0.013544 0.013544 0.000000 -441.168697
181.000000 24.000000 1.000000 1.000000 3606.841160 0.005585 0.013575 0.013575 0.000000 -450.464545
181.000000 1.000000 2.000000 1.000000 3612.299072 0.005594 0.013596 0.013596 0.000000 -478.218563
181.000000 2.000000 2.000000 1.000000 3617.610787 0.005602 0.013616 0.013616 0.000000 -342.255767
181.000000 3.000000 2.000000 1.000000 3623.785258 0.005611 0.013640 0.013640 0.000000 -375.102886
181.000000 4.000000 2.000000 1.000000 3629.554758 0.005620 0.013662 0.013662 0.000000 -378.941444
181.000000 5.000000 2.000000 1.000000 3633.337687 0.005626 0.013677 0.013677 0.000000 -370.315178
181.000000 6.000000 2.000000 1.000000 3636.114678 0.005631 0.013687 0.013687 0.000000 -341.818942
181.000000 7.000000 2.000000 1.000000 3638.571550 0.005635 0.013697 0.013697 0.000000 -170.490754
181.000000 8.000000 2.000000 1.000000 3552.546435 0.005500 0.013366 0.012697 0.000000 0.000000
181.000000 9.000000 2.000000 1.000000 3578.495452 0.005541 0.013466 0.012667 0.000000 0.000000
181.000000 10.000000 2.000000 1.000000 3540.740402 0.005482 0.013321 0.012835 0.000000 0.000000
181.000000 11.000000 2.000000 1.000000 3512.009560 0.005437 0.013210 0.013210 0.000000 -154.234822
181.000000 12.000000 2.000000 1.000000 3492.139689 0.005406 0.013134 0.013134 0.000000 -345.797573
181.000000 13.000000 2.000000 1.000000 3475.172210 0.005379 0.013069 0.013069 0.000000 -979.891348
