ID_Recinto,Hora,Dia,Mes,Temperatura_exterior,Temperatura_operativa_free_float,Temperatura_operativa_con_clima,Demanda,Sol,G_HU,G_DHU,x_int_aire,demanda_total
149,1,1.00,1,4.60,9.68,13.47,0.0,0.00,0.0,0.0,,0.0
149,2,1.00,1,4.30,9.43,13.09,0.0,0.00,0.0,0.0,,0.0
149,3,1.00,1,3.80,9.17,12.71,0.0,0.00,0.0,0.0,,0.0
149,4,1.00,1,3.30,8.90,12.33,0.0,0.00,0.0,0.0,,0.0
149,5,1.00,1,2.80,8.63,11.96,0.0,0.00,0.0,0.0,,0.0
149,6,1.00,1,2.40,8.37,11.59,0.0,0.00,0.0,0.0,,0.0
149,7,1.00,1,2.00,8.11,11.22,0.0,0.00,0.0,0.0,,0.0
149,8,1.00,1,1.80,8.93,17.91,3081.46,0.00,0.0,0.0,,3081.46
149,9,1.00,1,1.50,9.03,17.91,2511.51,0.00,0.0,0.0,,2511.51
149,10,1.00,1,1.30,9.04,17.91,2380.87,0.00,0.0,0.0,,2380.87
149,11,1.00,1,1.70,9.13,17.91,2226.34,0.00,0.0,0.0,,2226.34
149,12,1.00,1,3.50,9.46,17.91,1970.9,0.00,0.0,0.0,,1970.9
149,13,1.00,1,6.70,10.10,17.91,1598.55,0.00,0.0,0.0,,1598.55
149,14,1.00,1,10.00,10.90,17.91,1199.91,0.00,0.0,0.0,,1199.91
149,15,1.00,1,12.30,11.65,17.91,863.34,0.00,0.0,0.0,,863.34
149,16,1.00,1,13.50,12.28,17.91,608.8,0.00,0.0,0.0,,608.8
149,17,1.00,1,13.90,12.79,17.91,425.45,0.00,0.0,0.0,,425.45
149,18,1.00,1,13.40,13.13,17.91,330.72,0.00,0.0,0.0,,330.72
149,19,1.00,1,12.30,11.67,16.04,0.0,0.00,0.0,0.0,,0.0
149,20,1.00,1,10.90,11.34,15.53,0.0,0.00,0.0,0.0,,0.0
149,21,1.00,1,9.10,11.11,15.15,0.0,0.00,0.0,0.0,,0.0
149,22,1.00,1,7.00,10.81,14.72,0.0,0.00,0.0,0.0,,0.0
149,23,1.00,1,5.40,10.49,14.27,0.0,0.00,0.0,0.0,,0.0
149,24,1.00,1,4.40,10.18,13.83,0.0,0.00,0.0,0.0,,0.0
149,1,2.00,1,3.90,9.88,13.41,0.0,0.00,0.0,0.0,,0.0
149,2,2.00,1,3.40,9.58,13.00,0.0,0.00,0.0,0.0,,0.0
149,3,2.00,1,2.50,9.24,12.55,0.0,0.00,0.0,0.0,,0.0
149,4,2.00,1,1.80,8.91,12.12,0.0,0.00,0.0,0.0,,0.0
149,5,2.00,1,1.30,8.58,11.69,0.0,0.00,0.0,0.0,,0.0
149,6,2.00,1,0.90,8.27,11.28,0.0,0.00,0.0,0.0,,0.0
149,7,2.00,1,0.70,7.97,10.89,0.0,0.00,0.0,0.0,,0.0
149,8,2.00,1,0.90,8.72,17.91,3269.74,0.00,0.0,0.0,,3269.74
149,9,2.00,1,1.10,8.88,17.91,2634.52,0.00,0.0,0.0,,2634.52
149,10,2.00,1,1.20,8.94,17.91,2470.43,0.00,0.0,0.0,,2470.43
149,11,2.00,1,1.90,9.08,17.91,2280.01,0.00,0.0,0.0,,2280.01
149,12,2.00,1,4.20,9.51,17.91,1970.76,0.00,0.0,0.0,,1970.76
149,13,2.00,1,7.60,10.23,17.91,1565.73,0.00,23.76,0.0,,1589.49
149,14,2.00,1,10.50,11.01,17.91,1182.81,0.00,52.98,0.0,,1235.79
149,15,2.00,1,12.70,11.76,17.91,843.58,0.00,32.64,0.0,,876.22
149,16,2.00,1,14.00,12.43,17.91,573.58,0.00,0.0,0.0,,573.58
149,17,2.00,1,14.40,12.96,17.91,383.69,0.00,0.0,0.0,,383.69
149,18,2.00,1,13.90,13.31,17.91,283.55,0.00,0.0,0.0,,283.55
149,19,2.00,1,12.60,11.83,16.09,0.0,0.00,0.0,0.0,,0.0
149,20,2.00,1,10.90,11.47,15.57,0.0,0.00,0.0,0.0,,0.0
149,21,2.00,1,9.10,11.23,15.18,0.0,0.00,0.0,0.0,,0.0
149,22,2.00,1,7.70,10.98,14.81,0.0,0.00,0.0,0.0,,0.0
149,23,2.00,1,6.50,10.72,14.41,0.0,0.00,0.0,0.0,,0.0
149,24,2.00,1,5.50,10.43,14.01,0.0,0.00,0.0,0.0,,0.0
149,1,3.00,1,4.80,10.15,13.61,0.0,0.00,0.0,0.0,,0.0
149,2,3.00,1,4.50,9.89,13.24,0.0,0.00,0.0,0.0,,0.0
149,3,3.00,1,4.30,9.64,12.88,0.0,0.00,0.0,0.0,,0.0
149,4,3.00,1,4.00,9.39,12.53,0.0,0.00,0.0,0.0,,0.0
149,5,3.00,1,3.40,9.12,12.16,0.0,0.00,0.0,0.0,,0.0
149,6,3.00,1,2.60,8.82,11.77,0.0,0.00,0.0,0.0,,0.0
149,7,3.00,1,1.90,8.52,11.38,0.0,0.00,0.0,0.0,,0.0
149,8,3.00,1,1.40,10.14,12.91,0.0,0.00,0.0,-0.0,,0.0
149,9,3.00,1,0.80,10.42,13.11,0.0,0.00,0.0,-0.0,,0.0
149,10,3.00,1,0.30,10.49,13.10,0.0,0.00,0.0,-0.0,,0.0
149,11,3.00,1,0.30,10.55,13.08,0.0,0.00,0.0,-0.0,,0.0
149,12,3.00,1,1.20,10.67,13.12,0.0,0.00,0.0,-0.0,,0.0
149,13,3.00,1,3.00,10.90,13.28,0.0,0.00,0.0,-0.0,,0.0
149,14,3.00,1,5.30,11.23,13.54,0.0,0.00,0.0,-0.0,,0.0
149,15,3.00,1,7.30,11.62,13.87,0.0,0.00,0.0,-0.0,,0.0
149,16,3.00,1,9.00,12.05,14.23,0.0,0.00,0.0,-0.0,,0.0
149,17,3.00,1,10.30,12.49,14.60,0.0,0.00,0.0,-0.0,,0.0
149,18,3.00,1,10.80,12.89,14.95,0.0,0.00,0.0,-0.0,,0.0
149,19,3.00,1,10.40,11.31,13.31,0.0,0.00,0.0,-0.0,,0.0
149,20,3.00,1,9.40,10.96,12.90,0.0,0.00,0.0,0.0,,0.0
149,21,3.00,1,8.20,10.75,12.64,0.0,0.00,0.0,0.0,,0.0
149,22,3.00,1,6.80,10.52,12.35,0.0,0.00,0.0,0.0,,0.0
149,23,3.00,1,5.50,10.25,12.03,0.0,0.00,0.0,0.0,,0.0
149,24,3.00,1,4.60,9.98,11.71,0.0,0.00,0.0,0.0,,0.0
149,1,4.00,1,4.20,9.72,11.41,0.0,0.00,0.0,-0.0,,0.0
149,2,4.00,1,3.70,9.45,11.10,0.0,0.00,0.0,-0.0,,0.0
149,3,4.00,1,3.20,9.18,10.78,0.0,0.00,0.0,-0.0,,0.0
149,4,4.00,1,2.50,8.89,10.45,0.0,0.00,0.0,-0.0,,0.0
149,5,4.00,1,1.90,8.59,10.11,0.0,0.00,0.0,-0.0,,0.0
149,6,4.00,1,1.40,8.30,9.78,0.0,0.00,0.0,-0.0,,0.0
149,7,4.00,1,0.90,8.00,9.44,0.0,0.00,0.0,0.0,,0.0
149,8,4.00,1,0.70,9.63,11.03,0.0,0.00,0.0,-0.0,,0.0
149,9,4.00,1,0.60,9.96,11.33,0.0,0.00,0.0,-0.0,,0.0
149,10,4.00,1,0.50,10.08,11.42,0.0,0.00,0.0,-0.0,,0.0
149,11,4.00,1,1.10,10.22,11.52,0.0,0.00,0.0,-0.0,,0.0
149,12,4.00,1,2.80,10.47,11.73,0.0,0.00,0.0,-0.0,,0.0
149,13,4.00,1,5.50,10.85,12.08,0.0,0.00,0.0,-0.0,,0.0
149,14,4.00,1,8.40,11.34,12.54,0.0,0.00,0.0,-0.0,,0.0
149,15,4.00,1,10.60,11.86,13.04,0.0,0.00,0.0,-0.0,,0.0
149,16,4.00,1,11.30,12.33,13.47,0.0,0.00,0.0,-0.0,,0.0
149,17,4.00,1,11.20,12.73,13.85,0.0,0.00,0.0,-0.0,,0.0
149,18,4.00,1,10.50,13.05,14.14,0.0,0.00,0.0,-0.0,,0.0
149,19,4.00,1,9.70,11.40,12.47,0.0,0.00,0.0,-0.0,,0.0
149,20,4.00,1,8.80,11.02,12.06,0.0,0.00,0.0,-0.0,,0.0
149,21,4.00,1,7.60,10.77,11.80,0.0,0.00,0.0,-0.0,,0.0
149,22,4.00,1,6.40,10.52,11.52,0.0,0.00,0.0,-0.0,,0.0
149,23,4.00,1,5.20,10.24,11.22,0.0,0.00,0.0,-0.0,,0.0
149,24,4.00,1,4.50,9.97,10.92,0.0,0.00,0.0,-0.0,,0.0
149,1,5.00,1,4.10,9.71,10.64,0.0,0.00,0.0,-0.0,,0.0
149,2,5.00,1,3.90,9.46,10.37,0.0,0.00,0.0,-0.0,,0.0
149,3,5.00,1,3.60,9.21,10.10,0.0,0.00,0.0,-0.0,,0.0
149,4,5.00,1,3.30,8.96,9.84,0.0,0.00,0.0,-0.0,,0.0
149,5,5.00,1,3.10,8.73,9.59,0.0,0.00,0.0,-0.0,,0.0
149,6,5.00,1,2.90,8.50,9.34,0.0,0.00,0.0,-0.0,,0.0
149,7,5.00,1,2.80,8.28,9.11,0.0,0.00,0.0,-0.0,,0.0
149,8,5.00,1,2.70,9.20,17.91,3938.66,0.00,0.0,0.0,,3938.66
149,9,5.00,1,2.60,9.38,17.91,3116.31,0.00,0.0,0.0,,3116.31
149,10,5.00,1,2.60,9.47,17.91,2875.49,0.00,0.0,0.0,,2875.49
149,11,5.00,1,3.00,9.60,17.91,2637.41,0.00,0.0,0.0,,2637.41
