ID_Recinto Hora dia Mes Presión_saturacion x_set_min x_set_max x_int_aire G_HU G_DHU 
175.000000 1.000000 1.000000 1.000000 3022.070970 0.004673 0.011334 0.000000 0.000000 -0.000000
175.000000 2.000000 1.000000 1.000000 2904.786299 0.004490 0.010886 0.000000 0.000000 -0.000000
175.000000 3.000000 1.000000 1.000000 2795.600145 0.004320 0.010470 0.000000 0.000000 -0.000000
175.000000 4.000000 1.000000 1.000000 2717.078674 0.004198 0.010171 0.000000 0.000000 -0.000000
175.000000 5.000000 1.000000 1.000000 2649.595157 0.004093 0.009915 0.000000 0.000000 -0.000000
175.000000 6.000000 1.000000 1.000000 2603.267481 0.004021 0.009738 0.000000 0.000000 -0.000000
175.000000 7.000000 1.000000 1.000000 2573.555764 0.003975 0.009626 0.000000 0.000000 -0.000000
175.000000 8.000000 1.000000 1.000000 2903.005031 0.004487 0.010879 0.010879 0.000000 -197.291249
175.000000 9.000000 1.000000 1.000000 3273.364350 0.005064 0.012295 0.011915 0.000000 0.000000
175.000000 10.000000 1.000000 1.000000 3665.264512 0.005676 0.013799 0.012487 0.000000 0.000000
175.000000 11.000000 1.000000 1.000000 3497.123806 0.005414 0.013153 0.013153 0.000000 -185.252249
175.000000 12.000000 1.000000 1.000000 3409.924674 0.005277 0.012818 0.012818 0.000000 -759.418301
175.000000 13.000000 1.000000 1.000000 3370.887609 0.005217 0.012669 0.012669 0.000000 -1199.237598
175.000000 14.000000 1.000000 1.000000 3357.499340 0.005196 0.012617 0.012617 0.000000 -1043.943135
175.000000 15.000000 1.000000 1.000000 3347.464108 0.005180 0.012579 0.012579 0.000000 -353.344993
175.000000 16.000000 1.000000 1.000000 3340.432826 0.005169 0.012552 0.012552 0.000000 -413.705853
175.000000 17.000000 1.000000 1.000000 3341.950292 0.005171 0.012558 0.012202 0.000000 0.000000
175.000000 18.000000 1.000000 1.000000 3354.156452 0.005190 0.012604 0.012187 0.000000 0.000000
175.000000 19.000000 1.000000 1.000000 3696.838842 0.005726 0.013921 0.000000 0.000000 0.000000
175.000000 20.000000 1.000000 1.000000 3702.619151 0.005735 0.013943 0.000000 0.000000 0.000000
175.000000 21.000000 1.000000 1.000000 3588.303279 0.005556 0.013503 0.000000 0.000000 0.000000
175.000000 22.000000 1.000000 1.000000 3459.627614 0.005355 0.013009 0.000000 0.000000 0.000000
175.000000 23.000000 1.000000 1.000000 3345.404125 0.005177 0.012571 0.000000 0.000000 0.000000
175.000000 24.000000 1.000000 1.000000 3227.983489 0.004994 0.012121 0.000000 0.000000 0.000000
175.000000 1.000000 2.000000 1.000000 3121.586790 0.004828 0.011714 0.000000 0.000000 -0.000000
175.000000 2.000000 2.000000 1.000000 3018.976968 0.004668 0.011322 0.000000 0.000000 -0.000000
175.000000 3.000000 2.000000 1.000000 2916.024699 0.004508 0.010929 0.000000 0.000000 -0.000000
175.000000 4.000000 2.000000 1.000000 2817.219157 0.004354 0.010552 0.000000 0.000000 -0.000000
175.000000 5.000000 2.000000 1.000000 2729.304725 0.004217 0.010218 0.000000 0.000000 -0.000000
175.000000 6.000000 2.000000 1.000000 2649.861598 0.004093 0.009916 0.000000 0.000000 -0.000000
175.000000 7.000000 2.000000 1.000000 2576.829328 0.003980 0.009638 0.000000 0.000000 -0.000000
175.000000 8.000000 2.000000 1.000000 2842.184571 0.004393 0.010648 0.010538 0.000000 0.000000
175.000000 9.000000 2.000000 1.000000 3161.060404 0.004889 0.011865 0.011242 0.000000 0.000000
175.000000 10.000000 2.000000 1.000000 3505.408407 0.005427 0.013185 0.011693 0.000000 0.000000
